h3_index,city,lat,lon,dist_cafe,dist_gym,dist_shop,dist_transit
8939540ad97ffff,Valencia,39.48372578923997,-0.3764587547729316,55.0,347.8,563.7,164.2
89395472437ffff,Valencia,39.358472567555445,-0.3396066864251312,8946.2,7319.5,8763.8,4028.3
8939540f6d7ffff,Valencia,39.44205671396684,-0.3484149431014025,415.4,1750.7,1367.3,654.1
8939540152bffff,Valencia,39.52432205555854,-0.3905145984648172,1909.1,473.4,3166.1,1495.3
89395401307ffff,Valencia,39.49078916414653,-0.3877336290045309,366.9,270.1,399.2,188.3
8939540a8a7ffff,Valencia,39.4586967743302,-0.3734176314412895,10.5,215.3,123.7,5.5
8939540aa17ffff,Valencia,39.43377667614219,-0.3920759937274252,211.9,1244.1,1739.4,130.6
89395408827ffff,Valencia,39.39451652002567,-0.3448295479566238,5984.9,3686.2,5802.5,4049.2
8939540333bffff,Valencia,39.54443966694074,-0.4103423996906924,2668.8,2644.7,4187.9,2672.8
8939547236fffff,Valencia,39.31130563417003,-0.3105469727800909,14433.3,4821.7,14575.7,4600.8
89395472353ffff,Valencia,39.31788340676544,-0.3256181187506746,15327.0,2673.8,15469.4,3344.6
893954724a3ffff,Valencia,39.363499769640384,-0.3445449525799862,10498.5,10121.1,10316.1,11126.7
8939540a837ffff,Valencia,39.45318810943967,-0.3723148533613397,66.5,233.3,91.7,59.0
8939540aa03ffff,Valencia,39.4307814294589,-0.3934464120019683,325.3,1515.1,2010.4,88.5
893954726b3ffff,Valencia,39.34504844662408,-0.356605012033353,8489.9,11724.0,11053.9,13514.4
8939540aca3ffff,Valencia,39.4758160064043,-0.3945907145332896,346.9,159.8,335.7,112.2
893954726afffff,Valencia,39.34002178692799,-0.351666551334006,8056.6,11290.7,10620.6,13082.4
89395409bc3ffff,Valencia,39.33422935882594,-0.39773932870257,8928.6,10310.3,10613.7,13354.0
89395409963ffff,Valencia,39.34563286415521,-0.3744331260103093,9034.3,13197.8,11767.6,14228.1
8939540ab23ffff,Valencia,39.43259454253523,-0.3563736590401782,2851.5,1368.1,2669.1,643.4
8939540104fffff,Valencia,39.49892492120613,-0.4130362367194113,493.0,870.6,916.7,359.6
8939547263bffff,Valencia,39.33403133358721,-0.3544059590765268,15391.9,3591.5,16387.1,6633.9
893954705bbffff,Valencia,39.31023436530206,-0.2965747721981563,13692.2,4167.5,13834.6,255.3
89395403067ffff,Valencia,39.55653322259695,-0.4265949306958456,4211.4,4425.8,5112.4,4215.4
8939540a96bffff,Valencia,39.44409126302467,-0.3547316094152866,789.1,920.6,961.3,357.5
8939540a923ffff,Valencia,39.45355262341577,-0.3467715646757542,691.6,753.1,692.0,281.4
89395472487ffff,Valencia,39.36553216514502,-0.3508544881813973,7693.8,7550.7,10257.8,11068.4
8939547247bffff,Valencia,39.34852536692756,-0.3513959256793065,8056.6,11290.7,10620.6,13081.1
893954011abffff,Valencia,39.51474253193716,-0.3767574514476068,1653.1,385.0,2373.8,37.9
89395401a4bffff,Valencia,39.46660419174093,-0.3552915498047874,28.9,44.9,73.0,57.4
8939540a9a3ffff,Valencia,39.461575267217015,-0.3503450422203178,179.4,417.4,459.4,167.5
8939540a86bffff,Valencia,39.44072893532488,-0.3816445579554185,521.3,1117.9,1605.7,124.1
89395409babffff,Valencia,39.3361624951477,-0.3823801294751978,9454.5,12158.3,11139.6,14713.6
893954700a7ffff,Valencia,39.29023694041168,-0.2984984191520827,15494.8,3175.6,15637.2,3006.1
8939540f5dbffff,Valencia,39.46289034416946,-0.317116047215679,836.3,252.4,571.5,491.3
89395472337ffff,Valencia,39.32328250513356,-0.3050647857030638,12209.6,4033.2,12352.0,595.7
893954088a7ffff,Valencia,39.40253871659532,-0.3483998606468784,5312.0,3018.3,5129.6,3128.7
89395401e47ffff,Valencia,39.48767904177551,-0.3673925649364377,113.1,131.0,359.1,70.6
89395472e53ffff,Valencia,39.32124937033411,-0.2987631187473363,12814.0,4322.4,12956.4,866.5
8939547253bffff,Valencia,39.35836211804168,-0.3179433947852255,9184.8,4224.7,9327.2,531.9
8939540a903ffff,Valencia,39.45510798026699,-0.3569340260750567,107.7,196.8,493.0,108.9
8939540a95bffff,Valencia,39.44815971332677,-0.3673672212183012,560.9,391.3,585.4,110.8
89395401537ffff,Valencia,39.53031021523957,-0.3877700041722646,408.8,1669.5,4062.1,316.6
89395472e5bffff,Valencia,39.31825540609541,-0.3001339351100935,12778.4,4286.8,12920.8,830.9
8939540f4cfffff,Valencia,39.45750453827615,-0.3377102625209175,303.0,316.4,473.9,235.7
89395400cabffff,Valencia,39.56332248581196,-0.3036395683180909,7806.5,7779.7,8089.0,5377.7
89395401353ffff,Valencia,39.48635356735131,-0.4006490191179007,120.0,498.8,247.6,284.9
8939540f62bffff,Valencia,39.43295824487615,-0.3308416439939698,4019.3,2218.8,3487.5,1501.2
8939540f0cfffff,Valencia,39.43990290867227,-0.3204110515158407,3378.1,1267.1,2812.3,2389.3
8939540a9d3ffff,Valencia,39.45917688775487,-0.3695719477570952,40.6,223.6,87.1,47.5
89395401303ffff,Valencia,39.49030905070227,-0.3915815698667054,198.3,427.0,337.8,73.5
893954735a7ffff,Valencia,39.32204958731945,-0.3598836623238928,16216.2,4967.7,17763.3,5638.5
89395472597ffff,Valencia,39.371411406492,-0.3264446586376308,7982.4,6323.7,8124.8,875.0
8939540117bffff,Valencia,39.502766415361776,-0.3822462851405208,1252.5,900.2,1326.1,24.8
8939540f473ffff,Valencia,39.45295429012878,-0.3289224454617376,1309.4,1086.3,1418.9,719.2
89395403383ffff,Valencia,39.5544985140596,-0.4202618987465153,3471.5,3685.9,5347.9,3475.5
8939540992fffff,Valencia,39.349593071206336,-0.3653840959562445,8489.9,11724.0,11053.9,13514.4
89395400223ffff,Valencia,39.530668021045656,-0.3621958065777698,2456.6,3116.5,3691.0,734.6
89395472657ffff,Valencia,39.33258453439739,-0.3659221251571073,9192.1,12288.0,11925.4,14387.2
8939547232fffff,Valencia,39.31777488039158,-0.3039699493703802,12513.7,4022.1,12656.1,566.2
89395401367ffff,Valencia,39.48276592752552,-0.3841532555965129,164.0,328.8,58.1,77.0
8939540ab07ffff,Valencia,39.43462846472772,-0.3626902445954724,3058.2,535.8,2408.9,95.3
893954720cfffff,Valencia,39.33847175853379,-0.3415207050194568,16184.2,3531.0,16326.6,6573.4
8939540896fffff,Valencia,39.38841532670473,-0.325897398170367,6732.5,5073.8,6639.8,108.3
8939540adafffff,Valencia,39.476662069118845,-0.3651873567838272,225.4,552.5,272.8,238.5
893954705d7ffff,Valencia,39.30879224021572,-0.308081507653731,14233.9,4622.3,14376.3,4401.4
89395472587ffff,Valencia,39.36889758130257,-0.3239762223554836,8244.7,4914.8,8387.1,1137.3
893954721cfffff,Valencia,39.34183871995052,-0.3146545056771957,10596.3,2922.2,10738.7,711.2
89395472463ffff,Valencia,39.34900694176622,-0.3475567443951717,8056.6,11290.7,10620.6,13081.1
8939540996fffff,Valencia,39.34311967455516,-0.3719626975675441,9034.3,13197.8,11767.6,14228.1
8939540ae83ffff,Valencia,39.45640149332789,-0.414356555149059,2592.7,2991.7,4260.9,2871.4
89395472327ffff,Valencia,39.32076895390335,-0.3025992446324115,12502.6,4011.0,12645.0,555.1
8939540f4afffff,Valencia,39.462412162319815,-0.3209602045011586,603.4,101.1,338.6,258.4
8939540a94fffff,Valencia,39.44612559618832,-0.3610490354597817,1570.3,1230.2,1270.9,752.6
8939540f6a3ffff,Valencia,39.44397410921321,-0.3330395909550957,1932.0,2030.6,2100.4,82.0
89395408963ffff,Valencia,39.39092931715184,-0.3283666069412779,6440.1,4781.4,6582.5,538.3
8939540f41bffff,Valencia,39.4579834125728,-0.3338658128570997,251.5,277.3,421.9,158.7
89395472623ffff,Valencia,39.33451330925833,-0.3505674381878683,15391.9,3591.5,16387.1,6633.9
8939540024bffff,Valencia,39.52276591045485,-0.3803383085437323,873.7,1320.4,3309.2,715.8
8939540a813ffff,Valencia,39.45426076728006,-0.3863263366112914,313.5,565.6,220.5,114.6
8939540106bffff,Valencia,39.49689130794461,-0.4067094442613017,575.4,329.3,1079.5,331.7
8939540128bffff,Valencia,39.49197241330412,-0.4234763352653543,1461.4,1322.5,2124.0,1457.9
89395473557ffff,Valencia,39.31161345155501,-0.3755047815518536,12566.8,8591.7,15411.7,8634.4
89395472563ffff,Valencia,39.3523738952556,-0.3206852962284197,9661.2,3527.8,9803.6,402.0
89395401ed7ffff,Valencia,39.49821673873503,-0.3734462499458831,329.1,688.3,663.3,141.9
893954013dbffff,Valencia,39.49138210290121,-0.405603207293401,314.5,234.4,1161.7,204.7
8939547228fffff,Valencia,39.32397836546298,-0.3445319731028488,15391.9,3591.5,16387.1,4262.3
89395470593ffff,Valencia,39.31478073692698,-0.3053405614480312,12643.3,4151.7,12785.7,695.8
89395408917ffff,Valencia,39.40194524932927,-0.3305628641725372,5434.5,3775.8,5341.8,549.1
893954013c7ffff,Valencia,39.49234313322231,-0.3979063953397407,101.9,247.8,712.0,295.3
8939540f07bffff,Valencia,39.4323593929328,-0.3130005897831787,5453.5,3653.0,4893.3,2935.4
8939540137bffff,Valencia,39.4818054818637,-0.391848159506639,220.3,369.8,92.2,68.2
89395408dbbffff,Valencia,39.42253798583441,-0.3464859113442475,3599.7,1306.0,3417.3,121.0
8939540a8cfffff,Valencia,39.45078498935165,-0.3915431548025217,3.2,12.6,339.4,221.8
893954726b7ffff,Valencia,39.345530276109706,-0.3527658420808984,8056.6,11290.7,10620.6,13081.1
89395409933ffff,Valencia,39.35461968256199,-0.3703248370188326,8409.9,11644.0,10973.9,13434.4
8939540ae0bffff,Valencia,39.44538263291284,-0.412144160250633,1227.8,3892.2,3756.6,4195.6
893954013b7ffff,Valencia,39.49977220888268,-0.3836182607582157,900.0,785.1,1188.7,631.4
893954704afffff,Valencia,39.30483552620827,-0.3171232798873111,13444.2,749.8,13586.6,572.2
893954726a7ffff,Valencia,39.34301690858296,-0.3502967084055743,8056.6,11290.7,10620.6,13081.1
8939547229bffff,Valencia,39.32600959007789,-0.3508381059169521,15371.0,3570.6,16366.2,4241.4
8939540120fffff,Valencia,39.484430046817344,-0.4160421439809919,1106.3,1635.7,1197.7,1386.7
8939540ac97ffff,Valencia,39.48036371829825,-0.4033912706211202,50.0,515.3,300.4,82.8
8939540aabbffff,Valencia,39.43677185232183,-0.3907054825159897,176.0,1008.9,1504.2,139.7
89395409b03ffff,Valencia,39.33268325476875,-0.3875885207019328,9454.5,12158.3,11139.6,14714.9
8939540ab13ffff,Valencia,39.436662171010816,-0.3690075896108969,1810.0,2116.0,2542.3,2332.4
8939540f66bffff,Valencia,39.42649148181175,-0.3374284593002944,3342.6,1223.2,3511.0,226.1
8939540121bffff,Valencia,39.48646288500711,-0.4223687206616875,1897.1,1758.2,1644.4,1921.2
8939540f06bffff,Valencia,39.42984489317946,-0.3105309004780524,5552.9,3752.4,4992.7,3034.8
89395408ba7ffff,Valencia,39.38494124926596,-0.3311091687366483,6697.7,5039.0,6840.1,664.0
893954003afffff,Valencia,39.53952050554884,-0.3363550042379903,4456.4,4154.3,4934.8,1752.3
8939540f4d3ffff,Valencia,39.46253359827638,-0.3426549865907591,64.7,80.9,77.2,85.7
8939540f297ffff,Valencia,39.43092298187951,-0.324528148032044,4442.4,2641.9,3276.1,1924.3
893954013d3ffff,Valencia,39.494376998523485,-0.4042319811424,270.9,274.5,825.9,43.1
89395472543ffff,Valencia,39.353926261690816,-0.3308304576104577,9172.2,3522.2,9314.6,437.4
89395401a6bffff,Valencia,39.46504813197813,-0.3451276974693643,191.7,207.1,263.4,220.3
8939540a963ffff,Valencia,39.4470853134406,-0.3533599009693437,922.9,922.3,608.7,1217.3
89395401037ffff,Valencia,39.50935041369806,-0.3973744539030671,2163.2,2193.2,1563.9,2190.3
89395401e87ffff,Valencia,39.5021689432773,-0.3643783801782072,1019.7,1460.9,1496.6,313.0
8939540ae23ffff,Valencia,39.44682745919986,-0.4006057060042688,1188.3,1710.4,1692.7,945.9
8939540ad4bffff,Valencia,39.46324492992036,-0.3822129090614778,98.7,521.1,389.6,46.7
89395401c93ffff,Valencia,39.52515972364571,-0.3610929149897329,2664.4,2986.9,3523.2,758.9
893954011c3ffff,Valencia,39.51282470581796,-0.3921534239237895,1734.8,599.2,2093.5,367.2
8939540f44bffff,Valencia,39.44900299885015,-0.337982843134661,1477.4,502.2,1645.8,213.7
89395408dafffff,Valencia,39.42050371333778,-0.3401718670555215,3742.7,2084.0,3650.0,74.9
8939540ac23ffff,Valencia,39.46779280277454,-0.3910100710858614,214.3,113.7,134.8,81.4
8939540ac8fffff,Valencia,39.47485453895479,-0.4022855708313995,275.8,451.6,305.4,142.0
89395401aabffff,Valencia,39.479536620650144,-0.3421107219416249,304.4,195.5,1013.4,219.8
8939540aa37ffff,Valencia,39.43222516110603,-0.3819120941988586,934.0,1123.9,2405.0,309.2
8939540f483ffff,Valencia,39.46648464401591,-0.3335927318457659,159.7,134.2,381.2,195.0
8939547216bffff,Valencia,39.33178415397089,-0.3047889467603603,11561.8,3472.3,11704.2,1042.9
89395401b47ffff,Valencia,39.473427535035285,-0.3231573257744945,203.6,735.8,798.8,312.4
8939547268fffff,Valencia,39.34157109239956,-0.361813882286975,8489.9,11724.0,11053.9,13514.4
89395472517ffff,Valencia,39.36338967474144,-0.3228790696870435,8675.6,4464.5,8818.0,611.4
89395409947ffff,Valencia,39.347663427602086,-0.3807438841420252,8461.9,13202.8,10147.0,13640.7
89395472027ffff,Valencia,39.33836388296944,-0.3198628959578143,10612.8,2307.1,10755.2,217.5
8939540ab1bffff,Valencia,39.43366758058893,-0.3703786822425814,3323.2,361.8,3433.9,552.5
8939540adb7ffff,Valencia,39.48217055105857,-0.3662898716105541,224.1,229.3,367.7,118.6
89395401ad7ffff,Valencia,39.48061458564918,-0.3561224783213123,75.5,432.2,379.6,274.2
8939540f453ffff,Valencia,39.45451102824269,-0.3390825867193333,587.5,780.3,1011.0,530.7
89395401ed3ffff,Valencia,39.49773728234992,-0.3772941135319843,552.0,569.2,594.2,25.4
8939540ab93ffff,Valencia,39.444684926905055,-0.3725834934722566,240.5,604.9,937.3,243.6
8939540aa93ffff,Valencia,39.44131826131774,-0.3995007538327354,2138.8,660.4,1342.0,137.6
8939540110fffff,Valencia,39.50875461555589,-0.3795020545543066,1785.0,489.8,1858.6,960.9
89395401267ffff,Valencia,39.4794018124252,-0.4110871811714883,97.4,1302.7,744.5,541.5
8939540f4b3ffff,Valencia,39.46744158981348,-0.3259032602759254,30.7,192.8,312.2,83.4
893954725b3ffff,Valencia,39.36937777339357,-0.3201368735170088,8355.3,5012.7,8497.7,1053.3
89395408d3bffff,Valencia,39.41451566287496,-0.3429149031564075,4331.0,2672.3,4172.4,849.4
8939540152fffff,Valencia,39.52480143925212,-0.3866649024575924,453.6,982.1,3374.7,39.8
8939540aec3ffff,Valencia,39.449928256832045,-0.4209437246887897,3657.6,4056.6,4664.3,4699.7
8939540a993ffff,Valencia,39.46564513200288,-0.3629828624577981,130.7,185.2,501.4,35.5
8939547359bffff,Valencia,39.32263143201138,-0.3777068083385884,13421.3,9446.2,15106.4,10117.0
89395408d23ffff,Valencia,39.41499559615493,-0.3390725400992861,4184.8,2526.1,4327.2,542.6
8939540ae5bffff,Valencia,39.44142280746617,-0.4212068355562975,2135.6,4656.1,4664.4,5103.4
8939540ad67ffff,Valencia,39.46516538334743,-0.3668286701289354,38.6,157.9,322.1,91.1
8939540994bffff,Valencia,39.34418464921257,-0.3859530829185306,8736.8,12453.9,10421.9,13930.6
89395401593ffff,Valencia,39.53941025343267,-0.4053840500571931,2017.1,1993.0,3869.9,2021.1
8939540aab7ffff,Valencia,39.44024801956981,-0.3854896678354183,680.3,1045.0,1540.3,188.0
89395472383ffff,Valencia,39.32986162336423,-0.3201370537163818,11368.5,1386.1,11510.9,670.1
8939540ab53ffff,Valencia,39.43019214953426,-0.3755939395404802,2942.0,919.2,3596.5,152.9
89395408973ffff,Valencia,39.39344331051724,-0.3308360477839819,6024.0,4365.3,6166.4,260.8
89395409913ffff,Valencia,39.35616824426096,-0.3804765242232728,8032.5,7993.0,9717.6,11510.7
89395401a6fffff,Valencia,39.46552711511603,-0.341282607866501,258.1,215.6,339.4,124.1
8939540aa9bffff,Valencia,39.43832289809204,-0.4008711134924864,328.7,1786.2,2530.2,2031.8
8939540ae8bffff,Valencia,39.45340589728715,-0.4157267971783742,2865.9,3264.9,4534.1,3908.0
893954012abffff,Valencia,39.490420488249626,-0.4133004217721746,1039.5,1063.0,2001.1,814.0
89395472533ffff,Valencia,39.36135612419157,-0.3165723049270293,9134.2,4336.4,9276.6,478.8
89395409b27ffff,Valencia,39.33161927469328,-0.3736000717512469,9454.5,12158.3,12253.1,14714.9
8939540ad03ffff,Valencia,39.47270846022792,-0.3742520960317462,111.1,586.5,62.4,57.1
89395409b3bffff,Valencia,39.33065343336976,-0.3812784200928,9454.5,12158.3,11139.6,14714.9
8939540f60fffff,Valencia,39.43499329251703,-0.3371558996771082,3757.1,864.0,3225.3,850.7
8939540a88fffff,Valencia,39.45725555881533,-0.3849552870952953,170.5,546.9,482.0,128.7
89395409bafffff,Valencia,39.3366454155849,-0.3785405805481743,9196.0,12284.1,10881.1,14389.8
8939540112bffff,Valencia,39.50671924468553,-0.373177511126353,2016.9,1136.5,2090.5,2034.3
8939540f4a3ffff,Valencia,39.46492687479853,-0.3234316161254123,281.3,427.3,130.8,119.8
8939540f293ffff,Valencia,39.43044388697014,-0.3283708696561632,4269.9,2469.4,3738.1,1751.8
89395401e07ffff,Valencia,39.4941458700549,-0.3608008661491098,324.1,423.7,304.7,258.1
8939540f6dbffff,Valencia,39.438582918656415,-0.3536306683310712,2013.3,1790.2,1830.9,300.7
89395401c8bffff,Valencia,39.51965143423117,-0.359990202037025,2094.6,2035.2,2571.5,145.6
89395409b4fffff,Valencia,39.32369431181084,-0.3916941903950523,10446.1,9014.2,12131.2,12056.6
893954724bbffff,Valencia,39.363018595756486,-0.3483847944648513,10677.7,10300.3,10495.3,11305.9
89395401a33ffff,Valencia,39.47702192964083,-0.3396377013920249,343.8,245.6,853.6,170.9
89395408d87ffff,Valencia,39.42505212108229,-0.3489574997172586,3358.4,1314.1,3176.0,296.1
8939540ae7bffff,Valencia,39.43987321660505,-0.4110382312773427,628.0,2412.8,3156.8,2658.4
8939547244fffff,Valencia,39.34804364668892,-0.3552352076155578,8056.6,11290.7,10620.6,13081.1
8939547208bffff,Valencia,39.34446141637643,-0.3387804403323434,9760.0,2934.5,9902.4,149.2
8939540f647ffff,Valencia,39.43151997770378,-0.3423710544961103,2712.2,1695.7,2619.5,86.8
89395473547ffff,Valencia,39.30910058828976,-0.3730354351985024,12764.3,8789.2,15609.2,8645.6
8939547018bffff,Valencia,39.29167918360579,-0.2869955400856762,14951.6,1278.3,15094.0,130.5
8939547244bffff,Valencia,39.34756178104052,-0.3590745901734114,8489.9,11724.0,11053.9,13514.4
8939540186bffff,Valencia,39.48600153430281,-0.3355192272596414,1076.9,712.1,1302.3,1216.6
8939540f0dbffff,Valencia,39.4419386166421,-0.3267249412625597,3570.3,1292.5,2398.4,2581.5
89395401e9bffff,Valencia,39.50121068758239,-0.37207402969641,533.2,974.4,979.8,250.5
89395409b1bffff,Valencia,39.332199934258256,-0.3914281582364904,9427.0,10808.7,11112.1,13851.1
89395401387ffff,Valencia,39.49881249286334,-0.3913149189636655,598.0,498.9,1191.3,228.8
8939540ad77ffff,Valencia,39.46767974000987,-0.3693029127369954,69.7,195.9,73.7,107.1
89395409bc7ffff,Valencia,39.3347128611117,-0.3938993784289433,9165.8,10547.5,10850.9,13591.2
8939540aa87ffff,Valencia,39.43928575054195,-0.3931801894979017,513.9,849.7,1345.0,708.4
893954013b3ffff,Valencia,39.49929242390149,-0.3874665394650214,952.9,982.9,1431.9,395.9
8939540ae4bffff,Valencia,39.43890912392388,-0.418730385199121,1307.4,3971.8,3836.2,4194.1
89395401a4fffff,Valencia,39.46708350284311,-0.3514460448842414,132.1,15.9,118.1,74.5
89395401a37ffff,Valencia,39.47750047472853,-0.3357921626129858,340.5,310.2,747.5,283.4
893954012b7ffff,Valencia,39.49641064647439,-0.4105583272575878,1284.3,486.0,1470.7,471.5
89395472017ffff,Valencia,39.34242911945422,-0.3324738343718235,9921.5,2772.9,10063.9,310.7
8939540f667ffff,Valencia,39.42996464643194,-0.3322136923332188,3656.6,811.3,3825.0,322.9
89395401197ffff,Valencia,39.52228670949282,-0.3841876901110163,800.2,921.1,3313.7,195.4
89395409bb3ffff,Valencia,39.34167156839841,-0.3834820168738073,9047.5,12432.6,10732.6,14241.3
89395400c13ffff,Valencia,39.56237102477725,-0.3113376688944816,7062.6,7133.7,8191.6,4731.7
89395401a03ffff,Valencia,39.476064401959306,-0.3473290822067333,15.0,70.3,389.8,82.0
89395401e4fffff,Valencia,39.484685067085564,-0.3687646572817393,209.7,372.6,201.2,69.9
8939540332bffff,Valencia,39.54192495932785,-0.4078631082357684,2211.4,2187.3,4026.2,2215.4
8939540ae27ffff,Valencia,39.44730877613869,-0.3967597556418713,401.1,666.6,620.4,64.7
8939540022fffff,Valencia,39.528153033527616,-0.3597198564439529,2574.9,2836.6,3372.9,454.3
89395401377ffff,Valencia,39.48528029979786,-0.386629127495173,332.2,479.2,244.5,97.2
89395470597ffff,Valencia,39.31526137189584,-0.3015046588106214,12809.6,4318.0,12952.0,1878.6
89395408d6bffff,Valencia,39.4055330587866,-0.3470287605935128,5431.4,3137.7,5249.0,3248.1
8939540150fffff,Valencia,39.526357184129445,-0.3968422678829216,2080.3,850.4,2958.6,1872.3
8939540aaabffff,Valencia,39.43425795647696,-0.3882310080882529,253.0,1246.7,1742.0,228.0
8939547230fffff,Valencia,39.31932683365427,-0.3141082278438179,12359.9,1113.7,12502.3,409.5
8939540f04bffff,Valencia,39.43140193116986,-0.320685527491474,4785.9,2985.4,3619.6,2267.8
8939540ac33ffff,Valencia,39.47030698157347,-0.3934858453939306,157.3,376.7,198.4,89.0
8939547269bffff,Valencia,39.343602085710806,-0.3681231253863975,9034.3,13197.8,11767.6,14228.1
893954735c3ffff,Valencia,39.3166391874548,-0.3804441694258246,13378.2,9403.1,15063.3,9445.8
89395472377ffff,Valencia,39.31681339353565,-0.3116422806435297,12478.2,2344.6,12620.6,3239.7
8939540f653ffff,Valencia,39.43355447962174,-0.3486862525440873,2262.3,1780.2,2079.9,1416.4
89395472283ffff,Valencia,39.32649160274398,-0.3470001219909305,15391.9,3591.5,16387.1,4262.3
89395401bc7ffff,Valencia,39.48145007123302,-0.3267283199810995,131.9,127.5,182.4,6.4
8939547236bffff,Valencia,39.31082459966903,-0.3143829655469651,12987.0,292.6,13129.4,425.7
89395401577ffff,Valencia,39.52384252570764,-0.3943643953095753,2064.8,582.3,3164.7,1308.3
893954722d7ffff,Valencia,39.32301426701045,-0.3522076165615197,15381.5,3581.1,16376.7,4251.9
89395408db7ffff,Valencia,39.4260118405567,-0.3412713718403603,3301.3,1642.6,3208.6,154.8
8939547264fffff,Valencia,39.327075776087206,-0.3648218917129351,13337.5,9362.4,16182.4,12404.8
8939547200bffff,Valencia,39.33643975857465,-0.3352143611376795,10644.9,2049.5,10787.3,250.7
89395472427ffff,Valencia,39.35595897106524,-0.3371379012106719,9288.2,7309.3,9105.8,4018.1
89395472063ffff,Valencia,39.33141290741095,-0.3302790302344049,11115.4,1579.0,11257.8,721.2
8939540ab2fffff,Valencia,39.43008039945805,-0.3539013735416497,2657.4,1194.9,2475.0,449.3
893954726dbffff,Valencia,39.3371281905842,-0.3747011320342009,9192.1,12288.0,11925.4,14385.9
89395401327ffff,Valencia,39.48923446686569,-0.3775623520988109,179.5,376.6,372.5,190.4
893954012a7ffff,Valencia,39.49389637369762,-0.4080806507901092,541.7,55.1,1095.3,122.2
8939540ac53ffff,Valencia,39.465387857749015,-0.4102452710912309,68.4,229.4,1315.0,54.7
89395403367ffff,Valencia,39.53893050355372,-0.4092351283709557,2289.1,2265.0,3748.9,2293.1
8939547051bffff,Valencia,39.30376546271871,-0.3031512718463767,14002.6,3913.2,14145.0,600.3
8939547202bffff,Valencia,39.33488861210501,-0.3250710708344574,10880.3,1814.1,11022.7,485.0
8939547233bffff,Valencia,39.31980768557315,-0.3102717992110743,12332.4,2198.8,12474.8,3093.9
89395408d97ffff,Valencia,39.42756625896531,-0.3514293204418531,2923.8,1461.3,2741.4,678.9
89395473577ffff,Valencia,39.31006672262685,-0.3653598830060039,13905.3,7292.0,16793.3,7148.4
8939540ad9bffff,Valencia,39.48025155740695,-0.3816776165244298,146.9,173.4,291.7,152.1
893954735d7ffff,Valencia,39.31963534466384,-0.379075535207418,13421.3,9446.2,15106.4,10117.0
8939540022bffff,Valencia,39.52767467266,-0.3635688457264887,2374.6,3034.5,3660.7,941.3
8939547266bffff,Valencia,39.32504512878669,-0.3585143755221518,15381.5,3581.1,16376.7,4251.9
8939540f687ffff,Valencia,39.44600938625452,-0.3393550005771959,1709.5,2104.5,1877.9,286.3
8939540ab73ffff,Valencia,39.42863950987453,-0.3654326003039334,3311.3,278.1,2662.0,141.3
8939540139bffff,Valencia,39.49785219257679,-0.3990119802134224,596.1,238.2,685.8,247.4
8939540a96fffff,Valencia,39.44457101244415,-0.3508873057946075,823.1,2158.4,1548.5,684.9
89395472423ffff,Valencia,39.35547790555601,-0.3409771049606356,8946.2,7319.5,8763.8,4234.7
89395401c8fffff,Valencia,39.52012983173061,-0.3561417525700041,2875.1,2374.4,2744.9,930.7
893954726a3ffff,Valencia,39.34253511524484,-0.3541356657613796,8056.6,11290.7,10620.6,13081.1
8939547352bffff,Valencia,39.31054957183784,-0.3615222575552244,15788.6,5820.5,18616.1,5676.9
8939540a9a7ffff,Valencia,39.46205450564586,-0.3464999639044956,147.5,225.2,288.2,254.3
8939547351bffff,Valencia,39.314609530145816,-0.3741361085936134,12904.2,8929.1,15749.1,8971.8
89395472663ffff,Valencia,39.3280406003332,-0.3571449960522277,15371.0,3570.6,16366.2,4241.4
89395472033ffff,Valencia,39.34039660827502,-0.3261679862415937,10554.6,2139.8,10697.0,160.4
893954720a7ffff,Valencia,39.34638539194896,-0.3234268266929593,9863.3,2831.1,10005.7,252.5
893954721d3ffff,Valencia,39.34686602254661,-0.3195886753539066,10018.5,3153.0,10160.9,411.7
89395472573ffff,Valencia,39.35488759372091,-0.3231529795847526,9380.2,3603.6,9522.6,79.4
89395401ebbffff,Valencia,39.499654231864014,-0.3619032646870797,954.8,789.9,1199.3,580.4
89395401143ffff,Valencia,39.50480127292332,-0.3885713251310759,1583.8,1613.8,1883.1,593.5
893954725dbffff,Valencia,39.3614671594152,-0.3382361751331895,8792.5,7473.2,8610.1,4182.0
8939540997bffff,Valencia,39.34515027131229,-0.3782730112182031,9034.3,13197.8,10719.4,14228.1
89395401563ffff,Valencia,39.52084822978205,-0.3957364399718199,1945.4,509.7,3202.4,1235.7
893954015c7ffff,Valencia,39.53090672050004,-0.4056492507934886,2153.2,1602.4,3113.0,2151.3
893954011dbffff,Valencia,39.51234488401175,-0.3960026691029856,2244.2,919.8,1854.1,687.8
8939540a9afffff,Valencia,39.45906080858514,-0.3478721373217577,158.6,399.7,207.3,29.6
893954723d3ffff,Valencia,39.32590481896379,-0.3291818940718859,15835.4,3182.2,15977.8,3853.0
8939540aeb7ffff,Valencia,39.45784588280936,-0.4028161468296675,285.6,350.7,776.0,30.2
893954011b3ffff,Valencia,39.520251146063735,-0.3778615428384808,1279.9,914.2,2903.0,575.4
893954735b3ffff,Valencia,39.32408008615211,-0.3661910472615874,13331.4,9356.3,16176.3,10027.1
89395401a43ffff,Valencia,39.46959800504414,-0.3539194343017971,228.5,213.3,301.5,175.5
